timestamp,BTC,ETH,DASH,LTC,ETC,XRP
10/16-00:00,6331000,375250,340950,73460,13460,296
10/16-01:00,6280000,377650,341700,72820,13430,298
10/16-02:00,6250000,368300,340000,71800,13365,298
10/16-03:00,6225000,371500,339150,70880,13365,300
10/16-04:00,6237000,371200,343100,70400,13350,300
10/16-05:00,6256000,373800,341000,72560,13410,298
10/16-06:00,6253000,373050,343050,72090,13365,299
10/16-07:00,6331000,379650,348400,73460,13420,298
10/16-08:00,6465000,383000,347600,75660,13625,294
10/16-09:00,6436000,380500,347000,74200,13465,298
10/16-10:00,6436000,381850,346450,74550,13580,297
10/16-11:00,6406000,384700,345700,73250,13530,297
10/16-12:00,6397000,389950,345450,72440,13550,296
10/16-13:00,6322000,385000,345000,71930,13450,294
10/16-14:00,6331000,385750,346050,72560,13440,296
10/16-15:00,6362000,391400,348400,72290,13495,297
10/16-16:00,6358000,382800,344000,71330,13410,304
10/16-17:00,6328000,382650,344900,71710,13410,306
10/16-18:00,6341000,381550,343100,71260,13390,307
10/16-19:00,6402000,380750,346100,72610,13485,305
10/16-20:00,6414000,383650,344850,72230,13515,308
10/16-21:00,6428000,380950,343750,72470,13520,311
10/16-22:00,6407000,380750,346900,72130,13500,313
10/16-23:00,6339000,379150,344900,71450,13420,325
10/17-00:00,6350000,380100,342300,71590,13445,320
10/17-01:00,6367000,378550,341400,72050,13445,310
10/17-02:00,6330000,376650,341400,71900,13400,308
10/17-03:00,6392000,379550,339300,72520,13400,307
10/17-04:00,6413000,377300,340000,72650,13385,292
10/17-05:00,6438000,377300,342600,72630,13415,293
10/17-06:00,6399000,375550,339050,72910,13355,287
10/17-07:00,6406000,379500,339400,72110,13355,279
10/17-08:00,6408000,376850,339100,71960,13330,290
10/17-09:00,6450000,373550,339000,72410,13380,288
10/17-10:00,6435000,372950,339050,71920,13370,295
10/17-11:00,6335000,369050,339400,70990,13330,292
10/17-12:00,6373000,371500,339850,71170,13330,293
10/17-13:00,6416000,372950,342650,71180,13340,291
10/17-14:00,6418000,372900,341950,70910,13345,296
10/17-15:00,6390000,371000,341300,70820,13340,293
10/17-16:00,6396000,369000,337700,70100,13300,287
10/17-17:00,6391000,371800,343100,70180,13570,288
10/17-18:00,6403000,371400,341350,71100,13500,291
10/17-19:00,6427000,371700,342150,70690,13535,291
10/17-20:00,6374000,370000,340400,69540,13475,287
10/17-21:00,6344000,368450,342000,68830,13680,285
10/17-22:00,6344000,367950,340450,68610,13920,286
10/17-23:00,6365000,368150,342100,69220,13715,290
10/18-00:00,6332000,365150,342000,68840,13635,286
10/18-01:00,6364000,365000,340100,69040,13625,283
10/18-02:00,6395000,364450,342100,68660,13670,276
10/18-03:00,6429000,366300,343150,68790,13615,276
10/18-04:00,6391000,367000,341450,68730,13580,275
10/18-05:00,6424000,367000,341200,69130,13605,271
10/18-06:00,6391000,361300,342500,68450,13500,262
10/18-07:00,6394000,360150,342200,68490,13500,260
10/18-08:00,6360000,354100,341100,67450,13445,256
10/18-09:00,6394000,360750,340400,67700,13545,259
10/18-10:00,6350000,359000,341550,67150,13420,264
10/18-11:00,6320000,354800,341200,66390,13420,267
10/18-12:00,6321000,351950,338100,65490,13380,262
10/18-13:00,6285000,349900,334000,65160,13260,261
10/18-14:00,6302000,354900,337050,66320,13350,263
10/18-15:00,6254000,353000,335150,65670,13380,264
10/18-16:00,6072000,346250,329850,63650,13125,256
10/18-17:00,5933000,335000,314850,61780,12500,248
10/18-18:00,6125000,342400,327200,64170,12800,254
10/18-19:00,6144000,344500,327950,64250,12930,263
10/18-20:00,6063000,341500,325700,64010,12820,258
10/18-21:00,6077000,340850,324200,64020,12750,256
10/18-22:00,6086000,343450,325000,64160,12765,257
10/18-23:00,5960000,334950,324300,62700,12480,250
10/19-00:00,5994000,337750,323400,62850,12450,250
10/19-01:00,6126000,347950,326200,64570,12765,252
10/19-02:00,6170000,349150,325050,66400,12625,247
10/19-03:00,6190000,347250,330750,65410,12635,245
10/19-04:00,6245000,349800,332850,66770,12800,237
10/19-05:00,6212000,348000,335000,66300,12805,241
10/19-06:00,6300000,349950,335400,68080,12945,241
10/19-07:00,6322000,353700,338900,68200,12970,250
10/19-08:00,6430000,359300,342050,69770,13225,249
10/19-09:00,6378000,357850,337550,69270,13100,248
10/19-10:00,6299000,353200,335000,67760,12940,247
10/19-11:00,6399000,359900,341000,69000,13125,247
10/19-12:00,6396000,356900,339100,68670,13070,246
10/19-13:00,6420000,357100,339350,68960,13125,242
10/19-14:00,6470000,357650,341650,69150,13180,242
10/19-15:00,6430000,353850,338950,68400,13060,243
10/19-16:00,6381000,350500,336000,67210,12940,243
10/19-17:00,6423000,351400,334350,67560,12985,244
10/19-18:00,6438000,352000,335650,68120,12965,242
10/19-19:00,6504000,353300,337000,69310,13030,241
10/19-20:00,6486000,351900,337750,69260,12970,238
10/19-21:00,6485000,350100,336150,68800,12910,240
10/19-22:00,6469000,350000,335500,68640,12880,239
10/19-23:00,6516000,351450,335600,68290,12920,238
10/20-00:00,6490000,355000,335200,67850,12900,239
10/20-01:00,6437000,350600,334000,67010,12840,259
10/20-02:00,6465000,352200,333800,67650,12930,249
10/20-03:00,6463000,351550,333950,67880,12920,246
10/20-04:00,6463000,350050,334050,68560,12925,246
10/20-05:00,6441000,350700,334150,67250,12855,247
10/20-06:00,6509000,350800,334400,67950,12935,246
10/20-07:00,6520000,351400,335550,68200,12850,245
10/20-08:00,6495000,351250,335000,67860,12935,243
10/20-09:00,6498000,350600,335600,67900,12890,244
10/20-10:00,6534000,352750,336800,68500,12915,243
10/20-11:00,6502000,350800,335600,67710,12885,250
10/20-12:00,6492000,350950,336000,67930,13060,247
10/20-13:00,6497000,351250,335750,68030,12990,247
10/20-14:00,6501000,351050,342500,68110,13015,251
10/20-15:00,6456000,348850,337650,67730,12920,249
10/20-16:00,6410000,346500,332700,66940,12820,245
10/20-17:00,6458000,349300,333950,66990,12865,245
10/20-18:00,6458000,347000,331450,66820,12830,244
10/20-19:00,6461000,348150,331950,67100,12865,245
10/20-20:00,6499000,349400,332800,67250,12855,247
10/20-21:00,6479000,349000,332250,67230,12850,245
10/20-22:00,6473000,349000,332200,67170,12800,245
10/20-23:00,6515000,351800,333400,67380,12865,246
10/21-00:00,6720000,349500,333500,68930,12845,243
10/21-01:00,6729000,350200,332400,68890,12875,243
10/21-02:00,6781000,349050,331400,69260,12840,244
10/21-03:00,6791000,349400,329350,69000,12840,243
10/21-04:00,6783000,349450,331600,69140,12820,242
10/21-05:00,6888000,348800,331500,69910,12890,240
10/21-06:00,6808000,348950,330750,69120,12815,239
10/21-07:00,6794000,347950,329900,68920,12810,240
10/21-08:00,6858000,347000,330000,69120,12800,239
10/21-09:00,6882000,347300,330050,68830,12790,240
10/21-10:00,6844000,347050,329500,68690,12825,241
10/21-11:00,6964000,346000,330050,69230,12800,241
10/21-12:00,6949000,345000,329950,68780,12675,240
10/21-13:00,6987000,344500,330200,68910,12645,239
10/21-14:00,6967000,342800,327950,67190,12595,237
10/21-15:00,6983000,342800,330000,67000,12635,238
10/21-16:00,6965000,344000,330400,67310,12630,237
10/21-17:00,7011000,343100,332000,67370,12620,237
10/21-18:00,6997000,342500,331700,67120,12555,236
10/21-19:00,6989000,341650,330100,66760,12540,235
10/21-20:00,7027000,341150,328400,67590,12510,233
10/21-21:00,7049000,339900,327400,67870,12425,235
10/21-22:00,7054000,340600,327750,67250,12475,232
10/21-23:00,7048000,341300,326500,66960,12450,234
10/22-00:00,7078000,339300,326150,67120,12440,234
10/22-01:00,7151000,338500,324000,66510,12475,232
10/22-02:00,7122000,341700,318100,66440,12510,232
10/22-03:00,6990000,344800,322200,66560,12535,234
10/22-04:00,7045000,345850,323250,66880,12535,232
10/22-05:00,6992000,345250,321000,66930,12500,232
10/22-06:00,7062000,344200,321200,67160,12515,233
10/22-07:00,7029000,347200,322000,66970,12475,233
10/22-08:00,7014000,345550,322900,67110,12490,235
10/22-09:00,6909000,343300,320000,66860,12505,242
10/22-10:00,6971000,345350,321000,66840,12535,237
10/22-11:00,6891000,348950,320100,66400,12640,238
10/22-12:00,6811000,348500,325500,66550,12625,235
10/22-13:00,6866000,347850,322300,66670,12795,235
10/22-14:00,6690000,344300,320400,65620,12580,234
10/22-15:00,6809000,344050,323000,66120,12530,234
10/22-16:00,6839000,343700,323000,66140,12520,236
10/22-17:00,6890000,342350,322800,66200,12500,234
10/22-18:00,6906000,344650,322350,66000,12495,234
10/22-19:00,6816000,344000,324100,65770,12470,233
10/22-20:00,6773000,342350,323000,65800,12390,231
10/22-21:00,6777000,341400,321450,65800,12350,232
10/22-22:00,6810000,341650,320950,65760,12395,234
10/22-23:00,6810000,343300,317800,66190,12505,235
10/23-00:00,6932000,342600,320450,65990,12455,234
10/23-01:00,6938000,342000,319800,66100,12430,234
10/23-02:00,6892000,341400,318200,65760,12410,233
10/23-03:00,6928000,340500,317700,65990,12420,233
10/23-04:00,6863000,340500,318350,65880,12460,233
10/23-05:00,6867000,340600,316250,66000,12470,234
10/23-06:00,6864000,341300,319950,65530,12475,233
10/23-07:00,6886000,343100,320000,65650,12415,234
10/23-08:00,6901000,341650,318650,65420,12400,233
10/23-09:00,6968000,341350,317900,65580,12400,234
10/23-10:00,6972000,342500,317950,65450,12410,233
10/23-11:00,7027000,341500,319000,65480,12395,233
10/23-12:00,6977000,341900,318300,65130,12385,231
10/23-13:00,6970000,341000,318750,64880,12355,232
10/23-14:00,6990000,340100,317150,64170,12330,232
10/23-15:00,6963000,339400,317000,64320,12255,231
10/23-16:00,6889000,335850,315150,63890,12200,230
10/23-17:00,6892000,333550,312700,63220,12060,226
10/23-18:00,6799000,329900,306000,62670,11850,224
10/23-19:00,6875000,333650,309650,63190,11875,226
10/23-20:00,6907000,335350,313650,63910,11970,225
10/23-21:00,6885000,334000,312300,64110,11900,224
10/23-22:00,6807000,330500,314900,63050,11730,222
10/23-23:00,6763000,325650,309100,62500,11570,221
10/24-00:00,6770000,327550,311550,62290,11605,219
10/24-01:00,6837000,328550,314250,62730,11730,221
10/24-02:00,6895000,331750,317500,63420,11750,221
10/24-03:00,6870000,331100,324650,63510,11835,221
10/24-04:00,6820000,328900,322100,62990,11815,221
10/24-05:00,6916000,330300,323600,63640,11850,222
10/24-06:00,6893000,330000,331000,64010,11830,222
10/24-07:00,6909000,334300,335050,63460,11890,222
10/24-08:00,6915000,333600,329950,63890,11875,227
10/24-09:00,6985000,336550,328550,64360,11900,227
10/24-10:00,6940000,335350,322900,63070,11670,222
10/24-11:00,6520000,346450,327550,65130,12230,228
10/24-12:00,6515000,350050,330350,65630,12335,229
10/24-13:00,6561000,348850,336000,64990,12335,228
10/24-14:00,6499000,350050,335700,65460,12290,232
10/24-15:00,6576000,353000,336600,66220,12300,232
10/24-16:00,6605000,351450,337250,66140,12315,231
10/24-17:00,6620000,350950,339400,65910,12355,234
10/24-18:00,6549000,349900,335500,66090,12375,236
10/24-19:00,6508000,351600,334500,65990,12455,236
10/24-20:00,6562000,353750,336000,66230,12360,236
10/24-21:00,6599000,356250,337850,67400,12450,238
10/24-22:00,6540000,354000,338350,67100,12390,244
10/24-23:00,6526000,356300,342150,67480,12420,243
10/25-00:00,6500000,354100,344600,67110,12380,245
10/25-01:00,6470000,350850,341100,66190,12315,242
10/25-02:00,6574000,348900,337200,65650,12330,239
10/25-03:00,6530000,347050,335450,65670,12230,242
10/25-04:00,6523000,348950,335600,65900,12270,243
10/25-05:00,6522000,350300,338050,66220,12230,241
10/25-06:00,6443000,348000,341000,65810,12225,238
10/25-07:00,6371000,345350,341800,64860,12105,238
10/25-08:00,6400000,345450,341550,65330,12200,240
10/25-09:00,6387000,342900,336000,64560,12135,237
10/25-10:00,6382000,343250,343400,64570,12105,236
10/25-11:00,6230000,337000,333600,62920,11885,232
10/25-12:00,6205000,335150,332050,62210,11805,231
10/25-13:00,6406000,341950,335450,63900,12055,235
10/25-14:00,6380000,340000,332150,63570,12000,236
10/25-15:00,6365000,341850,330400,63590,11995,235
10/25-16:00,6396000,344600,332800,63560,12085,236
10/25-17:00,6470000,346500,335000,64230,12120,237
10/25-18:00,6494000,343900,337000,64150,12085,234
10/25-19:00,6536000,345050,336800,64260,12075,234
10/25-20:00,6494000,342350,335150,63880,12030,233
10/25-21:00,6456000,343750,333700,63730,12000,234
10/25-22:00,6430000,343750,333650,63670,12015,233
10/25-23:00,6435000,343100,332350,64050,12015,234
10/26-00:00,6422000,342550,331850,63750,12050,233
10/26-01:00,6402000,341900,332950,63850,12140,233
10/26-02:00,6408000,342000,333500,63400,12020,232
10/26-03:00,6399000,342750,332250,63320,12000,231
10/26-05:00,6480000,344150,333150,63960,11985,232
10/26-06:00,6515000,342300,332400,63700,12070,233
10/26-07:00,6549000,343050,332850,63760,12020,233
10/26-08:00,6540000,341950,332250,63890,12035,233
10/26-09:00,6625000,342750,332450,64810,12120,234
10/26-10:00,6614000,341550,331000,64040,12055,233
10/26-11:00,6600000,343450,334500,64370,12080,234
10/26-12:00,6608000,343200,333500,64310,12075,234
10/26-13:00,6623000,342900,331850,64360,12085,234
10/26-14:00,6613000,343200,332450,64230,12080,234
10/26-15:00,6600000,342600,331050,63860,12070,234
10/26-16:00,6591000,341450,330500,63900,12035,233
10/26-17:00,6626000,342000,330750,64080,12030,234
10/26-18:00,6588000,341350,330750,63880,12000,233
10/26-19:00,6600000,341750,331350,64090,12020,234
10/26-20:00,6585000,341100,330750,63940,12135,233
10/26-21:00,6695000,341300,330750,64320,12085,233
10/26-22:00,6737000,340450,327850,64360,12070,232
10/26-23:00,6747000,340650,327950,64320,12095,232
10/27-00:00,6777000,340300,325050,64290,12065,233
10/27-01:00,6784000,340100,324400,64000,12020,232
10/27-02:00,6796000,339950,326100,64020,12015,231
10/27-03:00,6842000,339850,325650,64270,11970,233
10/27-04:00,6750000,339350,326000,63790,12010,233
10/27-05:00,6785000,340000,328000,63730,12025,233
10/27-06:00,6750000,339150,328350,63570,11995,233
10/27-07:00,6736000,340150,328250,63880,11980,233
10/27-08:00,6773000,341150,327250,63950,12040,232
10/27-09:00,6770000,339900,328000,63850,11985,233
10/27-10:00,6873000,340050,328050,63950,12020,233
10/27-11:00,6839000,341950,325450,64060,11995,232
10/27-12:00,6835000,341000,325850,63870,11960,233
10/27-13:00,6834000,342600,326050,63750,11980,233
10/27-14:00,6770000,341750,326400,63620,12005,231
10/27-15:00,6751000,343350,326400,63710,11970,232
10/27-16:00,6755000,344000,327800,64030,12010,232
10/27-17:00,6794000,343450,328450,63770,11980,231
10/27-18:00,6813000,343750,327250,63890,11970,232
10/27-19:00,6815000,342950,327550,63770,11970,233
10/27-20:00,6739000,341300,324800,63600,11915,232
10/27-21:00,6754000,341950,326000,63650,11940,231
10/27-22:00,6720000,342900,327400,64310,11930,232
10/27-23:00,6653000,338950,322900,63650,11870,232
10/28-00:00,6687000,340400,325750,63690,11895,232
10/28-01:00,6671000,340450,323550,63700,11890,232
10/28-02:00,6665000,340150,323500,63650,11890,232
10/28-03:00,6638000,341900,323400,63580,11890,232
10/28-04:00,6651000,342200,324150,63750,11905,232
10/28-05:00,6670000,341550,323550,63570,11895,231
10/28-06:00,6673000,342150,324150,63740,11875,231
10/28-07:00,6676000,342250,323600,63710,11895,232
10/28-08:00,6676000,341550,324350,63810,11900,232
10/28-09:00,6661000,342050,324500,63580,11920,231
10/28-10:00,6734000,341550,325550,64440,11960,231
10/28-11:00,6712000,341500,324300,63750,11925,232
10/28-12:00,6666000,340350,323500,63580,11885,232
10/28-13:00,6646000,339600,324450,63500,11855,231
10/28-14:00,6652000,340000,332650,63880,11865,231
10/28-15:00,6695000,340900,331100,63670,11915,231
10/28-16:00,6688000,340550,328950,63630,11895,232
10/28-17:00,6682000,340350,328300,63540,11905,232
10/28-18:00,6668000,339750,327900,63580,11895,231
10/28-19:00,6648000,340400,328950,63500,11870,232
10/28-20:00,6623000,339300,326900,63210,11815,231
10/28-21:00,6624000,339800,326000,63130,11855,231
10/28-22:00,6620000,339550,325550,63170,11840,231
10/28-23:00,6695000,348350,329100,63700,12000,232
10/29-00:00,6644000,344050,327800,63340,11930,232
10/29-01:00,6659000,343400,327500,63390,11915,231
10/29-02:00,6668000,343200,327550,63340,11940,232
10/29-03:00,6668000,344100,326000,63300,11965,232
10/29-04:00,6670000,342750,325500,63320,11940,232
10/29-05:00,6698000,341700,322600,63220,11995,231
10/29-06:00,6667000,341200,320950,63200,11935,231
10/29-07:00,6653000,341700,320250,62920,11950,231
10/29-08:00,6654000,340500,318150,62920,12060,231
10/29-09:00,6619000,340450,317600,62690,12045,231
10/29-10:00,6630000,340550,321350,62770,12145,229
10/29-11:00,6637000,343000,324300,62930,12500,229
10/29-12:00,6629000,341900,324900,63000,12465,230
10/29-13:00,6665000,343150,324300,63060,12535,231
10/29-14:00,6679000,342650,324100,63220,12375,232
10/29-15:00,6651000,341200,324900,63040,12220,231
10/29-16:00,6661000,341800,323600,62830,12280,231
10/29-17:00,6649000,341000,319100,62680,12270,230
10/29-18:00,6636000,340350,319300,62630,12240,230
10/29-19:00,6641000,342100,321200,62610,12290,229
10/29-20:00,6630000,340550,318400,62220,12145,228
10/29-21:00,6663000,352000,323900,63140,12435,229
10/29-22:00,6652000,360800,324100,63690,12445,231
10/29-23:00,6648000,352650,325900,65340,12415,231
10/30-00:00,6641000,350450,324800,64010,12345,230
10/30-01:00,6797000,350450,322300,64500,12320,230
10/30-02:00,6780000,349700,320950,64560,12310,230
10/30-03:00,6721000,347000,320050,64250,12270,230
10/30-04:00,6741000,349450,321800,64180,12415,231
10/30-05:00,6889000,345850,322000,64360,12375,231
10/30-06:00,6940000,346000,320000,64400,12195,229
10/30-07:00,6939000,343600,320300,63910,12170,230
10/30-08:00,6950000,344950,320250,64230,12270,228
10/30-09:00,6929000,344350,321000,64230,12225,229
10/30-10:00,6945000,349700,321000,64200,12255,229
10/30-11:00,6963000,349050,321800,63610,12285,230
10/30-12:00,6899000,347000,320450,63510,12240,229
10/30-13:00,6912000,346700,320950,63720,12245,228
10/30-14:00,6925000,346850,320650,63880,12210,229
10/30-15:00,6925000,347500,321000,66300,12230,228
10/30-16:00,6924000,349300,322850,65540,12235,229
10/30-17:00,6937000,349800,323350,65140,12235,228
10/30-18:00,6919000,348900,321600,64890,12205,229
10/30-19:00,6910000,347050,320700,63820,12205,228
10/30-20:00,6955000,347050,320800,63990,12250,229
10/30-21:00,6936000,347600,321100,63990,12220,230
10/30-22:00,6949000,347950,322000,64170,12250,230
10/30-23:00,6929000,347250,322050,64060,12250,229
10/31-00:00,6874000,346200,320300,63720,12230,230
10/31-01:00,6890000,348150,320700,63810,12240,229
10/31-02:00,6870000,345850,320500,63820,12220,229
10/31-03:00,6892000,345950,321700,63670,12240,229
10/31-04:00,6923000,346000,322700,64100,12255,229
10/31-05:00,6932000,347250,322800,64060,12260,229
10/31-06:00,6932000,347000,323800,64150,12230,229
10/31-07:00,6925000,347350,323950,63750,12275,229
10/31-08:00,6930000,347550,323000,63620,12250,229
10/31-09:00,6943000,347900,322500,63560,12255,229
10/31-10:00,6954000,348750,323000,63800,12300,229
10/31-11:00,6959000,349550,322200,64020,12295,229
10/31-12:00,6971000,352400,322950,64100,12300,228
10/31-13:00,6964000,350000,323350,64000,12355,230
10/31-14:00,6974000,351350,322500,64010,12340,230
10/31-15:00,6977000,351900,321550,64000,12295,229
10/31-16:00,6954000,350000,321050,63910,12270,230
10/31-17:00,6952000,350000,320850,63740,12230,229
10/31-18:00,6974000,350050,320300,63910,12215,229
10/31-19:00,7015000,349700,320750,63770,12210,229
10/31-20:00,7027000,349050,320500,63710,12210,230
10/31-21:00,7084000,349000,320200,64070,12200,230
10/31-22:00,7057000,349250,320150,63820,12220,230
10/31-23:00,7151000,348100,320050,63850,12195,229
11/01-00:00,7213000,347100,320200,63780,12110,229
11/01-01:00,7181000,346650,319800,63470,12065,229
11/01-02:00,7182000,347400,319400,63440,12040,227
11/01-03:00,7195000,347000,319400,63390,12035,228
11/01-04:00,7175000,347100,319250,63330,12040,227
11/01-05:00,7205000,347650,319750,63490,12050,227
11/01-06:00,7243000,348500,319750,63550,12025,229
11/01-07:00,7292000,347900,319550,63450,12100,229
11/01-08:00,7270000,347600,319100,63210,12095,227
11/01-09:00,7387000,347600,318000,63500,12030,228
11/01-10:00,7332000,347750,317250,63600,12015,228
11/01-11:00,7333000,347350,317600,63300,12060,227
11/01-12:00,7370000,347400,317700,63260,12045,228
11/01-13:00,7344000,345800,318000,63180,12025,226
11/01-14:00,7280000,345100,317000,63000,11950,226
11/01-15:00,7332000,346550,317950,63190,11975,227
11/01-16:00,7305000,346500,316700,63000,12000,227
11/01-17:00,7270000,344800,316700,63150,11970,227
11/01-18:00,7274000,342850,315100,62670,11930,226
11/01-19:00,7382000,341000,315100,62560,11995,225
11/01-20:00,7476000,340000,315050,62280,11935,225
11/01-21:00,7496000,339000,313150,62300,11980,225
11/01-22:00,7443000,342700,314400,62800,11950,225
11/01-23:00,7448000,341450,313850,62750,11980,225
11/02-00:00,7485000,342650,315400,62610,12010,226
11/02-01:00,7481000,340250,314000,62390,11960,225
11/02-02:00,7520000,339500,311800,62190,11900,224
11/02-03:00,7549000,338850,311000,62130,11920,224
11/02-04:00,7521000,339000,310950,62050,11885,224
11/02-05:00,7556000,339450,310900,62260,11875,223
11/02-06:00,7508000,340000,312650,62300,11880,223
11/02-07:00,7529000,337800,310050,61870,11800,221
11/02-08:00,7585000,334100,310000,61060,11715,223
11/02-09:00,7711000,332100,309200,60690,11555,222
11/02-10:00,7879000,332800,310800,60850,11785,221
11/02-11:00,7872000,333300,309400,60640,11735,221
11/02-12:00,7949000,333100,307950,60020,11730,219
11/02-13:00,7962000,330550,307850,59400,11685,218
11/02-14:00,7922000,330150,305200,59730,11585,218
11/02-15:00,7957000,329600,306550,60690,11605,218
11/02-16:00,8150000,329600,303800,60500,11625,217
11/02-17:00,8133000,331700,304550,60270,11620,216
11/02-18:00,8182000,327000,300800,59940,11530,214
11/02-19:00,8177000,328000,294950,59400,11295,211
11/02-20:00,8360000,324950,294650,59250,11330,211
11/02-22:00,8196000,333700,307300,60830,11470,219
11/02-23:00,8296000,331000,305300,60300,11460,218
11/03-00:00,8148000,338700,306300,61780,11740,225
11/03-01:00,8254000,334550,304450,61290,11600,221
11/03-02:00,8168000,333900,305600,61500,11590,222
11/03-03:00,8165000,332850,303500,61610,11520,222
11/03-04:00,8087000,334500,307000,62010,11650,224
11/03-05:00,8161000,336300,310450,63950,11640,225
11/03-06:00,8178000,332500,307450,62340,11520,219
11/03-07:00,8247000,330150,305200,62260,11515,221
11/03-08:00,8139000,329750,303000,61800,11400,224
11/03-09:00,8195000,335100,308000,63040,11735,235
11/03-10:00,8076000,331950,307600,62830,11700,245
11/03-11:00,8134000,334350,312000,63240,11850,241
11/03-12:00,8160000,334100,310100,64440,11820,234
11/03-13:00,8315000,330950,306150,62760,11630,231
11/03-14:00,8331000,333200,304550,62730,11545,227
11/03-15:00,8300000,331650,303200,62430,11630,232
11/03-16:00,8272000,332050,302500,62370,11655,230
11/03-17:00,8296000,332000,301250,61630,11580,231
11/03-18:00,8368000,332700,303200,61380,11605,232
11/03-19:00,8357000,331550,306000,61660,11615,230
11/03-20:00,8407000,333200,302250,62210,11635,231
11/03-21:00,8315000,336900,306750,62510,11665,230
11/03-22:00,8277000,336000,303700,62310,11820,230
11/03-23:00,8191000,336950,306500,62150,11935,231
11/04-00:00,8215000,336600,308750,62130,12400,237
11/04-01:00,8283000,335050,306750,61750,12120,232
11/04-02:00,8233000,335000,306100,61790,12250,234
11/04-03:00,8221000,335550,306800,61940,12370,237
11/04-04:00,8254000,336200,307050,62000,12620,235
11/04-05:00,8207000,337900,306350,62250,13305,237
11/04-06:00,8161000,343550,311200,62660,13430,237
11/04-07:00,8100000,347200,310400,62700,12960,238
11/04-08:00,8187000,343800,311400,63550,13335,236
11/04-09:00,8100000,343500,313300,63150,14000,233
11/04-10:00,8080000,339950,314350,63750,13770,231
11/04-11:00,8018000,332400,305400,61830,12885,228
11/04-12:00,8068000,334000,306950,62080,13120,229
11/04-13:00,8130000,334400,308000,62300,13195,228
11/04-14:00,8184000,337350,308200,62220,13250,229
11/04-15:00,8124000,336850,307850,61800,12950,231
11/04-16:00,8080000,336850,308450,61800,12900,229
11/04-17:00,8131000,336000,309250,61950,12965,230
11/04-18:00,8100000,337600,313950,62160,12925,231
11/04-19:00,8101000,340400,309000,61950,12855,230
11/04-20:00,8084000,341150,311850,62150,13115,229
11/04-21:00,8085000,342200,312000,62410,13200,230
11/04-22:00,8127000,341400,313000,62820,13620,233
11/04-23:00,8249000,338600,312950,62830,13480,231
11/05-00:00,8200000,337150,309350,62550,13580,229
11/05-01:00,8234000,337750,311850,62370,13660,230
11/05-02:00,8276000,335450,309700,62690,13545,229
11/05-03:00,8264000,336250,308400,62200,13475,230
11/05-04:00,8273000,336900,308650,62400,13445,229
11/05-05:00,8322000,335700,307100,62040,13470,229
11/05-06:00,8350000,334600,306950,61800,13405,227
11/05-07:00,8391000,336100,305600,61860,13270,228
11/05-08:00,8312000,337200,307050,61900,13430,229
11/05-09:00,8320000,338200,309800,61980,13300,228
11/05-10:00,8301000,338100,309050,61870,13315,228
11/05-11:00,8347000,337850,309300,62100,13325,229
11/05-12:00,8338000,338050,310200,61950,13320,229
11/05-13:00,8349000,338100,309550,61920,13295,229
11/05-14:00,8374000,337900,309200,62040,13285,229
11/05-15:00,8386000,337900,310000,62340,13305,229
11/05-16:00,8431000,338950,311000,62030,13420,229
11/05-17:00,8398000,337850,310250,62170,13315,229
11/05-18:00,8402000,337400,309950,62080,13320,229
11/05-19:00,8394000,336350,308000,62030,13715,228
11/05-20:00,8423000,336550,307500,61850,13600,229
11/05-21:00,8499000,334700,307700,61950,14160,228
11/05-22:00,8574000,337400,307500,61950,14210,228
11/05-23:00,8576000,335850,308000,61910,15220,227
11/06-00:00,8550000,336250,308750,61940,14900,228
11/06-01:00,8529000,336000,308950,62080,14960,228
11/06-02:00,8521000,335900,309050,62100,15205,228
11/06-03:00,8502000,335300,307750,62110,15865,227
11/06-04:00,8540000,335150,307650,62140,15290,227
11/06-05:00,8551000,334050,307100,62070,15225,227
11/06-06:00,8467000,334850,307450,61940,14870,227
11/06-07:00,8370000,337100,310250,62170,14985,229
11/06-08:00,8367000,335600,309100,62000,14900,229
11/06-09:00,8429000,336200,309750,61930,14875,228
11/06-10:00,8373000,334100,307600,61710,14750,228
11/06-11:00,8400000,336050,310000,61870,15345,229
11/06-12:00,8404000,336300,308750,61920,15770,229
11/06-13:00,8354000,337500,309900,62010,15520,229
11/06-14:00,8334000,338000,310000,62110,15570,229
11/06-15:00,8365000,336600,307600,62100,15545,229
11/06-16:00,8392000,337100,309200,61970,15655,229
11/06-17:00,8358000,336950,308050,61920,16290,228
11/06-18:00,8404000,338550,311350,62000,16590,230
11/06-19:00,8370000,339100,311050,62800,17275,228
11/06-20:00,8360000,341300,311200,62500,17305,233
11/06-21:00,8376000,343900,311850,64290,16840,232
11/06-22:00,8394000,342550,312850,62780,16840,233
11/06-23:00,8375000,341300,312050,62950,17035,231
11/07-00:00,8300000,340100,311250,63020,16700,232
11/07-01:00,8271000,343550,314650,63270,16695,230
11/07-02:00,8214000,341900,313900,62900,16485,232
11/07-03:00,8235000,343950,316000,63150,16450,233
11/07-04:00,8155000,346300,319900,63780,16140,233
11/07-05:00,8153000,349350,320800,63920,16360,233
11/07-06:00,8198000,344650,319300,63190,16410,234
11/07-07:00,8217000,344000,317600,63150,16910,233
11/07-08:00,8107000,344450,317450,63480,16590,233
11/07-09:00,8051000,341550,315050,62680,16015,232
11/07-10:00,8175000,341800,330000,63310,16365,232
